K2-131 b,0.152,153.70
K2-132 b,1.300,620.41
K2-133 b,0.120,75.20
K2-133 c,0.143,75.20
K2-133 d,0.179,75.20
K2-133 e,0.154,75.20
K2-136 b,0.088,59.35
K2-136 c,0.260,59.35
K2-136 d,0.129,59.35
K2-137 b,0.079,99.15
K2-138 b,0.140,183.00
K2-138 c,0.225,183.00
K2-138 d,0.237,183.00
K2-138 e,0.294,183.00
K2-138 f,0.251,183.00
K2-139 b,0.813,154.60
K2-14 b,0.429,367.72
K2-140 b,1.093,341.60
K2-141 b,0.135,61.98
K2-141 c,0.624,61.98
K2-146 b,0.183,79.31
K2-146 c,0.195,79.31
