HD 133131 B b,2.5,15.79466119,6.15,0.61,HD 133131 B
HD 134060 b,0.0318,0.008951677,0.0444,0.45,HD 134060
HD 134060 c,0.0922,3.536111157,2.3928,0.11,HD 134060
HD 134987 b,1.61,0.706858289,0.81,0.23,HD 134987
HD 134987 c,0.82,13.68925394,5.8,0.12,HD 134987
HD 136352 b,0.0151,0.031710883,0.0934,0.14,HD 136352
HD 136352 c,0.034,0.075515674,0.1666,0.04,HD 136352
HD 136352 d,0.027,0.29458809,0.4128,0.09,HD 136352
HD 136418 b,2.14,1.271184093,1.29,0.25,HD 136418
HD 13724 b,26.77,40.42,12.4,0.34,HD 13724
HD 137388 b,0.2,0.90349076,0.89,0.36,HD 137388
HD 13908 b,0.865,0.053065024,0.154,0.02,HD 13908
HD 13908 c,5.13,2.548939083,2.03,0.12,HD 13908
HD 13931 b,2.2,11.54825462,5.15,0.02,HD 13931
HD 139357 b,9.76,3.081998631,2.36,0.1,HD 139357
HD 1397 b,0.415,0.031582012,0.1097,0.251,HD 1397
HD 14067 b,7.8,3.983572895,3.4,0.533,HD 14067
HD 141399 b,0.451,0.258562628,0.415,0.04,HD 141399
HD 141399 c,1.33,0.55301848,0.689,0.048,HD 141399
HD 141399 d,1.18,2.928952772,2.09,0.074,HD 141399
HD 141399 e,0.66,13.68925394,5,0.26,HD 141399
HD 141937 b,9.69,1.788418809,1.5,0.41,HD 141937
HD 142 b,1.25,0.95742642,1.02,0.17,HD 142
HD 142 c,5.3,16.44079398,6.8,0.21,HD 142
HD 142022 A b,4.44,5.278576318,2.93,0.53,HD 142022 A
HD 142245 b,3.07,3.556468172,2.78,0,HD 142245
HD 142415 b,1.67,1.057631732,1.06,0.5,HD 142415
HD 143105 b,1.21,0.006016153,0.0379,0.07,HD 143105
HD 143361 b,3.532,2.845037645,1.988,0.197,HD 143361
HD 145377 b,6.02,0.284599589,0.45,0.31,HD 145377
HD 145457 b,2.23,0.482683094,0.76,0.11,HD 145457
HD 145934 b,2.28,7.474332649,4.6,0.053,HD 145934
HD 1461 b,0.02026,0.015801561,0.0634,0.172,HD 1461
HD 1461 c,0.01759,0.036975222,0.1117,0.305,HD 1461
HD 147018 b,2.12,0.121111567,0.2388,0.4686,HD 147018
HD 147018 c,6.56,2.759753593,1.922,0.133,HD 147018
HD 147379 b,0.08983,0.237590691,0.323,0.07,HD 147379
HD 147513 b,1.21,1.446680356,1.32,0.26,HD 147513
HD 14787 b,1.121,1.852429843,1.7,0.155,HD 14787
HD 147873 b,5.14,0.31922245,0.522,0.207,HD 147873
HD 147873 c,2.3,1.345763176,1.36,0.23,HD 147873
HD 148156 b,0.85,2.811772758,2.45,0.52,HD 148156
HD 148164 b,1.23,0.899520876,0.993,0.587,HD 148164
HD 148164 c,5.16,13.85900068,6.15,0.125,HD 148164
HD 148284 b,33.7,0.929037645,0.974,0.38926,HD 148284
HD 148427 b,1.3,0.907597536,1.04,0.16,HD 148427
HD 149026 b,0.38,0.007873758,,0,HD 149026
HD 149143 b,1.33,0.011148036,0.053,0.0167,HD 149143
HD 1502 b,2.75,1.173169062,1.262,0.031,HD 1502
HD 150706 b,2.71,16.13689254,6.7,0.38,HD 150706
HD 152079 b,2.661,7.99156742,4.187,0.532,HD 152079
HD 152581 b,1.869,1.879534565,1.66,0.04,HD 152581
HD 15337 b,0.02363,0.013021629,0.0522,0.09,HD 15337
HD 15337 c,0.02552,0.047031896,0.1268,0.05,HD 15337
HD 153950 b,2.95,1.367282656,1.28,0.34,HD 153950
HD 154345 b,0.82,9.1486895,4.21,0.04,HD 154345
HD 154672 b,5.37,0.448843258,0.6,0.61,HD 154672
HD 154857 b,2.45,1.118685859,1.29,0.46,HD 154857
HD 154857 c,2.58,9.451060917,5.36,0.06,HD 154857
HD 155233 b,2.6,2.241752225,2,0.04,HD 155233
HD 155358 b,0.99,0.531964408,0.63,0.17,HD 155358
HD 155358 c,0.82,1.072963723,1.02,0.16,HD 155358
HD 156279 b,9.88,0.358795346,0.49,0.71,HD 156279
HD 156279 c,8.6,11.47433265,,0.231,HD 156279
HD 156411 b,0.74,2.305817933,1.88,0.22,HD 156411
HD 156668 b,0.013,0.012718686,0.05,0,HD 156668
HD 156846 b,10.67,0.984284764,1.12,0.85,HD 156846
HD 158038 b,1.53,1.42642026,1.5,0.29,HD 158038
HD 158996 b,14,2.245585216,2.1,0.13,HD 158996
HD 159243 b,1.13,0.034551677,0.11,0.02,HD 159243
HD 159243 c,1.9,0.680082136,0.8,0.075,HD 159243
HD 159868 b,2.218,3.241889117,2.32,0.024,HD 159868
HD 159868 c,0.768,0.960985626,1.032,0.184,HD 159868
HD 1605 b,0.934,1.580287474,1.492,0.095,HD 1605
HD 1605 c,3.62,5.883641342,3.584,0.099,HD 1605
HD 160691 b,1.676,1.761122519,1.497,0.128,HD 160691
HD 160691 c,1.814,11.51485284,5.235,0.0985,HD 160691
HD 160691 d,0.03321,0.026389049,0.09094,0.172,HD 160691
HD 160691 e,0.5219,0.850239562,0.921,0.0666,HD 160691
HD 16141 b,0.26,0.206770705,0.36,0.25,HD 16141
HD 16175 b,5.1,2.710472279,2.12,0.6,HD 16175
HD 162020 b,9.84,0.023075154,0.08,0.28,HD 162020
HD 163607 b,0.7836,0.205941958,0.362,0.7441,HD 163607
HD 163607 c,2.201,3.482546201,2.39,0.08,HD 163607
HD 16417 b,0.0696,0.047200548,0.14,0.2,HD 16417
HD 164509 b,0.443,0.767063655,0.87,0.238,HD 164509
HD 164595 b,0.05078,0.109514031,0.23,0.088,HD 164595
HD 164604 b,1.99792,1.75625462,1.331,0.35,HD 164604
HD 164922 b,0.31,3.162217659,2.1,0.05,HD 164922
HD 164922 c,0.04059,0.207433265,0.3351,0.22,HD 164922
HD 165155 b,2.89,1.189596167,1.13,0.2,HD 165155
HD 1666 b,6.43,0.739219713,0.94,0.63,HD 1666
HD 166724 b,3.53,14.08350445,5.42,0.734,HD 166724
HD 167042 b,1.7,1.152005476,1.32,0.089,HD 167042
HD 168443 b,7.659,0.159103272,0.2931,0.52883,HD 168443
HD 168443 c,17.193,4.790773443,2.8373,0.2113,HD 168443
HD 168746 b,0.27,0.017533196,0.07,0.11,HD 168746
HD 1690 b,8.79,1.45927447,1.36,0.64,HD 1690
HD 169830 b,2.88,0.617713895,0.81,0.31,HD 169830
HD 169830 c,4.04,5.754962355,3.6,0.33,HD 169830
HD 170469 b,0.66,3.134839151,2.24,0.11,HD 170469
HD 17092 b,10.13,0.985352471,1.31,0.17,HD 17092
HD 171028 b,2.62,1.505817933,1.32,0.59,HD 171028
HD 171238 b,2.72,4.194387406,2.57,0.234,HD 171238
HD 17156 b,3.51,0.058087967,,0.68,HD 17156
HD 173416 b,2.7,0.885968515,1.16,0.21,HD 173416
HD 175167 b,8.97,3.531827515,2.4,0.54,HD 175167
HD 175541 b,0.598,0.81705681,0.975,0.11,HD 175541
HD 175607 b,0.02825,0.079425051,,0.11,HD 175607
HD 17674 b,0.87,1.707871321,1.42,0.13,HD 17674
HD 176986 b,0.01806,0.017768104,0.06296,0.066,HD 176986
HD 176986 c,0.02888,0.046048186,0.11878,0.111,HD 176986
HD 177565 b,0.04751,0.121848049,0.246,0.0593,HD 177565
HD 177830 b,1.69,1.122792635,1.14,0.1,HD 177830
HD 177830 c,0.15,0.303627652,0.5137,0.3,HD 177830
HD 178911 B b,8.03,0.195712526,0.34,0.11,HD 178911 B
HD 179079 b,0.081,0.039641342,0.1214,0.049,HD 179079
HD 179949 b,0.916,0.008466842,0.0443,0.022,HD 179949
HD 180053 b,2.194,0.58513347,0.843,0.081,HD 180053
HD 18015 b,3.18,6.236824093,3.87,0.148,HD 18015
HD 180314 b,20.13,1.084271047,1.46,0.26,HD 180314
HD 180617 b,0.03839,0.289938398,0.3357,0.16,HD 180617
HD 180902 b,1.685,1.398767967,1.4,0.107,HD 180902
HD 181234 b,8.37,20.43,7.52,0.73,HD 181234
HD 181342 b,2.54,1.544421629,1.592,0.022,HD 181342
HD 181433 b,0.02,0.025665435,0.08,0.4,HD 181433
HD 181433 c,0.64,2.633812457,1.76,0.28,HD 181433
HD 181433 d,0.54,5.94661191,3,0.48,HD 181433
HD 181720 b,0.4,2.617385352,1.85,0.26,HD 181720
HD 183263 b,3.95,1.715307296,1.49,0.36,HD 183263
HD 183263 c,3.57,8.405201916,4.35,0.239,HD 183263
HD 185269 b,1.01,0.018720767,0.077,0.229,HD 185269
HD 187085 b,0.836,2.791895962,2.1,0.251,HD 187085
HD 187123 b,0.523,0.008477982,0.0426,0.0103,HD 187123
HD 187123 c,1.99,10.4312115,4.89,0.252,HD 187123
HD 18742 b,3.4,2.097193703,1.82,0.04,HD 18742
HD 188015 b,1.5,1.262696783,1.203,0.137,HD 188015
HD 189733 b,1.13,0.006074129,,0,HD 189733
HD 190360 b,1.54,7.980935989,3.97,0.31,HD 190360
HD 190360 c,0.06,0.046847365,0.1304,0.237,HD 190360
HD 190647 b,1.985,3.220944559,2.231,0.224,HD 190647
HD 190984 b,3.1,13.3744011,5.5,0.57,HD 190984
HD 191806 b,8.52,4.397809719,2.8,0.259,HD 191806
HD 192263 b,0.56,0.066681999,0.15,0.05,HD 192263
HD 192310 b,0.0532,0.204572211,0.32,0.13,HD 192310
HD 192310 c,0.076,1.439561944,1.18,0.32,HD 192310
HD 192699 b,2.096,0.933442847,1.063,0.082,HD 192699
HD 195019 b,3.98,0.049832498,0.14,0.01,HD 195019
HD 196050 b,3.18,3.772758385,2.51,0.23,HD 196050
HD 196067 b,6.9,9.960301164,5.02,0.66,HD 196067
HD 196885 b,2.58,3.649555099,2.37,0.48,HD 196885
HD 197037 b,0.79,2.83559206,2.07,0.22,HD 197037
HD 19994 b,1.37,1.276386037,1.305,0.063,HD 19994
HD 20003 b,0.0367,0.032438604,0.0974,0.36,HD 20003
HD 20003 c,0.0454,0.092878576,0.1964,0.1,HD 20003
HD 200964 b,1.599,1.659958932,1.565,0.087,HD 200964
HD 200964 c,1.214,2.334017796,1.96,0.243,HD 200964
HD 202206 c,17.9,3.449691992,2.41,0.22,HD 202206
HD 202696 b,1.996,1.417659138,1.566,0.011,HD 202696
HD 202696 c,1.864,2.591649555,2.342,0.028,HD 202696
HD 202772 A b,1.017,0.009059433,0.05208,0.038,HD 202772 A
HD 203030 b,24.09,0,487.1,,HD 203030
HD 203473 b,7.8,4.251608487,2.73,0.289,HD 203473
HD 2039 b,6.29,3.066392882,2.2,0.71,HD 2039
HD 204313 b,3.46,5.256947242,3.07,0.23,HD 204313
HD 204313 c,0.0553,0.095564682,0.2099,0.155,HD 204313
HD 204941 b,0.23,4.744695414,2.55,0.37,HD 204941
HD 205739 b,1.37,0.76605065,0.896,0.27,HD 205739
HD 206255 b,0.1076,0.262956879,0.461,0.23,HD 206255
HD 206610 b,2.036,1.84312115,1.74,0.1,HD 206610
HD 20781 b,0.0061,0.01454757,0.0529,0.1,HD 20781
HD 20781 c,0.0168,0.038030116,0.1004,0.09,HD 20781
HD 20781 d,0.0334,0.079830253,0.1647,0.11,HD 20781
HD 20781 e,0.0442,0.234106229,0.3374,0.06,HD 20781
HD 20782 b,1.4878,1.634672964,1.3649,0.95,HD 20782
HD 207832 b,0.56,0.438247775,0.586,0.197,HD 207832
HD 207832 c,0.73,3.164134155,2.112,0.27,HD 207832
HD 20794 b,0.0085,0.050143737,0.1207,0,HD 20794
HD 20794 c,0.0076,0.109826146,0.2036,0,HD 20794
HD 20794 d,0.015,0.247252567,0.3499,0,HD 20794
HD 20794 e,0.01501,0.402518823,0.509,0.29,HD 20794
HD 208487 b,0.52,0.35613963,0.524,0.24,HD 208487
HD 208527 b,9.9,2.396988364,2.1,0.08,HD 208527
HD 20868 b,1.25,1.0427105,0.95,0.75,HD 20868
HD 208897 b,1.4,0.965639973,1.05,0.07,HD 208897
HD 209458 b,0.73,0.009650236,,0,HD 209458
HD 210193 b,0.4817,1.779378508,1.487,0.24,HD 210193
HD 210277 b,1.29,1.21065024,1.13,0.48,HD 210277
HD 210702 b,1.808,0.969472964,1.148,0.028,HD 210702
HD 211810 b,0.67,4.265571526,2.656,0.68,HD 211810
HD 211970 b,0.0409,0.068996578,0.143,0.15,HD 211970
HD 212301 b,0.51,0.006148419,0.03,0,HD 212301
HD 212771 b,2.39,1.042299795,1.19,0.076,HD 212771
HD 213240 b,5.58,2.416700917,1.89,0.42,HD 213240
HD 21411 b,0.20734,0.230767967,0.362,0.4,HD 21411
HD 214823 b,20.3,5.0770705,3.23,0.1641,HD 214823
HD 215152 b,0.00572,0.015769993,0.057638,0,HD 215152
HD 215152 c,0.00541,0.019938207,0.067393,0,HD 215152
HD 215152 d,0.00881,0.029746721,0.08799,0,HD 215152
HD 215152 e,0.00905,0.068984805,0.15417,0,HD 215152
HD 215497 b,0.02,0.010770815,0.05,0.16,HD 215497
HD 215497 c,0.33,1.554934976,1.282,0.49,HD 215497
HD 216435 b,1.26,3.589322382,2.56,0.07,HD 216435
HD 216437 b,2.223,3.653059548,2.497,0.317,HD 216437
HD 216536 b,1.05,0.406844654,0.61,0.38,HD 216536
HD 216770 b,0.57,0.324298426,0.46,0.37,HD 216770
HD 21693 b,0.0259,0.062090623,0.1455,0.12,HD 21693
HD 21693 c,0.0547,0.147120329,0.2586,0.07,HD 21693
HD 217107 b,1.3,0.01951217,0.08,0.13,HD 217107
HD 217107 c,2.6,11.69062286,5.32,0.517,HD 217107
HD 21749 c,0.01164,0.021327666,0.0695,,GJ 143
HD 217786 b,13,3.611225188,2.38,0.4,HD 217786
HD 217850 b,21.6,9.586036961,4.56,0.7621,HD 217850
HD 218566 b,0.2,0.617932923,0.69,0.3,HD 218566
HD 219077 b,10.39,15.06091718,6.22,0.77,HD 219077
HD 219134 b,0.01491,0.00846797,0.03876,0,HD 219134
HD 219134 c,0.01372,0.018520411,0.0653,0.062,HD 219134
HD 219134 d,0.05088,0.12829295,0.237,0.138,HD 219134
HD 219134 f,0.02297,0.062195756,0.1463,0.148,HD 219134
HD 219134 g,0.034,0.257905544,0.3753,0,HD 219134
HD 219134 h,0.34,6.151950719,3.11,0.06,HD 219134
HD 219415 b,1,5.731143053,3.2,0.4,HD 219415
HD 219666 b,0.05223,0.016525859,0.06356,0,HD 219666
HD 219828 b,0.066,0.010499439,0.0507,0.101,HD 219828
HD 219828 c,14.6,12.81861739,5.79,0.8102,HD 219828
HD 220074 b,16.64,1.840109459,1.6,0.14,HD 220074
HD 220689 b,1.118,6.205065024,3.396,0.054,HD 220689
HD 220773 b,1.45,10.19767283,4.94,0.51,HD 220773
HD 220842 b,3.18,0.598138261,0.74,0.404,HD 220842
HD 221287 b,3.09,1.248733744,1.25,0.08,HD 221287
HD 221416 b,0.19,0.039087474,0.1228,0.115,HD 221416
HD 221420 b,9.7,61.5523614,18.5,0.42,HD 221420
HD 221585 b,1.61,3.211498973,2.306,0.123,HD 221585
HD 222076 b,1.56,2.384668036,1.83,0.08,HD 222076
HD 222155 b,2.12,10.9486653,5.14,0.16,HD 222155
HD 222582 b,8.37,1.567091034,1.34,0.73,HD 222582
HD 224538 b,5.97,3.255578371,2.28,0.464,HD 224538
HD 224693 b,0.7,0.073074333,0.191,0.104,HD 224693
HD 22781 b,13.65,1.445776865,1.167,0.8191,HD 22781
HD 23079 b,2.61,2.00027373,1.6,0.1,HD 23079
HD 23127 b,1.527,3.316002738,2.37,0.406,HD 23127
HD 231701 b,1.13,0.387761807,0.567,0.13,HD 231701
HD 233604 b,6.575,0.525667351,0.747,0.05,HD 233604
HD 23472 b,0.05638,0.04836961,0.121,0,HD 23472
HD 23472 c,0.05405,0.08110883,0.17,0,HD 23472
HD 23596 b,9.03,4.273785079,2.77,0.27,HD 23596
HD 238914 b,6,11.22518823,5.7,0.56,HD 238914
HD 240210 b,5.21,1.373716632,1.16,0.15,HD 240210
HD 240237 b,15.89,2.041615359,1.92,0.4,HD 240237
HD 24040 b,3.86,10.04243669,4.92,0.04,HD 24040
HD 24064 b,12.89,1.466392827,1.29,0.35,HD 24064
HD 24085 b,0.03713,0.005600274,0.034,0.22,HD 24085
HD 25015 b,4.48,16.48,6.19,0.39,HD 25015
HD 25171 b,0.915,4.934401095,2.971,0.042,HD 25171
HD 2638 b,0.42,0.009429706,0.04,0,HD 2638
HD 2685 b,1.17,0.011298782,0.0568,0.091,HD 2685
HD 26965 b,0.02665,0.116024641,,0.04,HD 26965
HD 27442 b,1.56,1.172073922,1.271,0.06,HD 27442
HD 27631 b,1.494,6.018179329,3.242,0.141,HD 27631
HD 27894 b,0.665,0.049336071,0.125,0.047,HD 27894
HD 27894 c,0.162,0.098754278,0.198,0.015,HD 27894
HD 27894 d,5.415,14.16563997,5.448,0.389,HD 27894
HD 28185 b,5.9,1.037645448,1.02,0.05,HD 28185
HD 28254 b,1.16,3.055441478,2.15,0.81,HD 28254
HD 285507 b,0.98,0.016668309,0.06,0.09,HD 285507
HD 285968 b,0.026,0.024048186,0.066,0,HD 285968
HD 28678 b,1.542,1.040930869,1.18,0.149,HD 28678
HD 29021 b,2.4,3.729774127,2.28,0.459,HD 29021
HD 290327 b,2.43,6.688569473,3.43,0.08,HD 290327
HD 2952 b,1.37,0.853114333,1.23,0.13,HD 2952
HD 30177 b,8.622,6.920821355,3.704,0.162,HD 30177
HD 30177 c,7.6,31.79466119,9.89,0.22,HD 30177
HD 30562 b,1.22,3.167693361,2.34,0.76,HD 30562
HD 30669 b,0.47,4.610540726,2.69,0.18,HD 30669
HD 30856 b,1.547,2.318959617,1.85,0.061,HD 30856
HD 31253 b,0.62,1.275838467,1.26,0.3,HD 31253
HD 31527 b,0.0329,0.045321013,0.1254,0.1,HD 31527
HD 31527 c,0.0445,0.140192471,0.2663,0.04,HD 31527
HD 31527 d,0.0372,0.743802053,0.8098,0.24,HD 31527
HD 3167 b,,0.002627307,0.0186,,HD 3167
HD 3167 c,,0.081692868,0.1841,,HD 3167
HD 3167 d,0.02171,0.023296372,0.07757,0.36,HD 3167
HD 32518 b,3.04,0.431321013,0.59,0.01,HD 32518
HD 32963 b,0.7,6.494182067,3.41,0.07,HD 32963
HD 330075 b,0.48,0.009275099,0.04,0,HD 330075
HD 33142 b,1.385,0.892539357,1.07,0.066,HD 33142
HD 33142 c,5.97,2.283367556,,0.05,HD 33142
HD 33283 b,0.329,0.04982642,0.1508,0.399,HD 33283
HD 33564 b,9.1,1.062286105,1.1,0.34,HD 33564
HD 33844 b,2.01,1.509650979,1.6,0.15,HD 33844
HD 33844 c,1.75,2.507871321,2.24,0.13,HD 33844
HD 34445 b,0.82,2.872005476,2.07,0.27,HD 34445
HD 34445 c,0.168,0.587734428,0.7181,0.036,HD 34445
HD 34445 d,0.097,0.322710472,0.4817,0.027,HD 34445
HD 34445 e,0.0529,0.134633812,0.2687,0.09,HD 34445
HD 34445 f,0.119,1.852977413,1.543,0.031,HD 34445
HD 34445 g,0.38,15.60574949,6.36,0.032,HD 34445
HD 35759 b,3.76,0.225782341,0.389,0.389,HD 35759
HD 3651 b,0.228,0.170431211,0.295,0.645,HD 3651
HD 37124 b,0.675,0.422663929,0.53364,0.054,HD 37124
HD 37124 c,0.652,2.424366872,1.71,0.125,HD 37124
HD 37124 d,0.696,5.097878166,2.807,0.16,HD 37124
HD 37605 b,2.69,0.150617166,0.277,0.6745,HD 37605
HD 37605 c,3.19,7.446954141,3.74,0.03,HD 37605
HD 38283 b,0.4,0.994387433,1.02,0.41,HD 38283
HD 38529 b,0.797,0.039177112,0.1294,0.28,HD 38529
HD 38529 c,12.99,5.848323066,3.64,0.3407,HD 38529
HD 38801 b,9.698,1.876112252,1.623,0.017,HD 38801
HD 39091 b,10.02,5.730513347,3.1,0.637,HD 39091
HD 39855 b,0.02674,0.008897467,0.041,0.14,HD 39855
HD 40307 b,0.0126,0.011806434,0.0468,0.2,HD 40307
HD 40307 c,0.0208,0.026333744,0.0799,0.06,HD 40307
HD 40307 d,0.0299,0.055939767,0.1321,0.07,HD 40307
HD 40307 f,0.0164,0.141711157,0.247,0.02,HD 40307
HD 40307 g,0.0223,0.541546886,0.6,0.29,HD 40307
HD 40956 b,2.7,1.584120465,1.4,0.24,HD 40956
HD 40979 b,4.67,0.723203258,0.85,0.25,HD 40979
HD 41004 A b,2.54,2.636550308,,0.74,HD 41004 A
HD 41004 B b,18.37,0.003636687,,0.081,HD 41004 B
HD 4113 b,1.56,1.441806982,1.28,0.903,HD 4113
HD 42012 b,1.6,2.34770705,1.67,0.2,HD 42012
HD 4203 b,2.23,1.182422998,1.17,0.52,HD 4203
HD 4203 c,2.17,18.34360027,6.95,0.24,HD 4203
HD 4208 b,0.81,2.28054757,1.662,0.042,HD 4208
HD 42618 b,0.04531,0.409609856,0.554,0.19,HD 42618
HD 4308 b,0.05,0.042600958,0.12,0,HD 4308
HD 4313 b,1.927,0.975249829,1.157,0.147,HD 4313
HD 43197 b,0.6,0.897467488,0.92,0.83,HD 43197
HD 43691 b,2.55,0.10129692,0.238,0.0796,HD 43691
HD 44219 b,0.58,1.293086927,1.19,0.61,HD 44219
HD 45184 b,0.0384,0.016113347,0.0644,0.07,HD 45184
HD 45184 c,0.0277,0.035962765,0.11,0.07,HD 45184
HD 45350 b,1.79,2.638193018,1.92,0.778,HD 45350
HD 45364 b,0.1872,0.621300479,0.6813,0.1684,HD 45364
HD 45364 c,0.6579,0.938672142,0.8972,0.0974,HD 45364
HD 45652 b,0.433,0.120665298,0.237,0.607,HD 45652
HD 46375 b,0.226,0.008278092,0.0398,0.063,HD 46375
HD 47186 b,0.07,0.011182752,0.05,0.04,HD 47186
HD 47186 c,0.35061,3.705954825,2.395,0.249,HD 47186
HD 4732 b,2.37,0.986173854,1.19,0.13,HD 4732
HD 4732 c,2.37,7.47980835,4.6,0.23,HD 4732
HD 47366 b,2.3,0.98329911,1.28,0.06,HD 47366
HD 47366 c,1.88,1.86954141,1.97,0.1,HD 47366
HD 47536 b,7.32,1.949705681,1.93,0.2,HD 47536
HD 48265 b,1.525,2.131444216,1.814,0.211,HD 48265
HD 4917 b,1.615,1.09650924,1.167,0.066,HD 4917
HD 49674 b,0.1,0.013545161,0.06,0.09,HD 49674
HD 50499 b,1.636,6.699794661,3.833,0.266,HD 50499
HD 50499 c,2.93,23.6,9.02,0,HD 50499
HD 50554 b,4.954,3.540041068,2.353,0.501,HD 50554
HD 51608 b,0.0402,0.038528679,0.1059,0.09,HD 51608
HD 51608 c,0.045,0.262681999,0.3809,0.14,HD 51608
HD 52265 b,1.21,0.326543463,0.52,0.27,HD 52265
HD 5319 b,1.556,1.744284736,1.57,0.092,HD 5319
HD 5319 c,1.053,2.387953457,1.93,0.183,HD 5319
HD 55696 b,3.87,5.002053388,3.18,0.705,HD 55696
HD 5583 b,5.78,0.381519507,0.53,0.076,HD 5583
HD 5608 b,1.681,2.135249829,1.911,0.056,HD 5608
HD 564 b,0.33,1.347843943,1.2,0.096,HD 564
HD 5891 b,7.63,0.484900753,0.64,0.07,HD 5891
HD 59686 A b,6.92,0.819603012,1.086,0.05,HD 59686 A
HD 60532 b,1.06,0.552772074,0.77,0.26,HD 60532
HD 60532 c,2.51,1.642984257,1.6,0.03,HD 60532
HD 62509 b,2.3,1.614346338,1.64,0.02,HD 62509
HD 63454 b,0.25,0.0077154,0.04,0,HD 63454
HD 63765 b,0.53,0.980150582,0.94,0.24,HD 63765
HD 64114 b,0.056,0.125368925,0.246,0.12,HD 64114
HD 6434 b,0.49,0.060227242,0.14,0.17,HD 6434
HD 65216 b,1.295,1.581382615,1.301,0.27,HD 65216
HD 65216 c,2.03,14.70225873,5.75,0.17,HD 65216
HD 66141 b,6,1.315537303,1.2,0.07,HD 66141
HD 66428 b,3.204,6.196084873,3.467,0.493,HD 66428
HD 67087 b,3.06,0.964271047,1.08,0.17,HD 67087
HD 67087 c,4.85,6.499657769,3.86,0.76,HD 67087
HD 6718 b,1.68,6.833675565,3.55,0.1,HD 6718
HD 68402 b,3.07,3.019849418,2.18,0.03,HD 68402
HD 68988 b,1.97,0.017185791,0.07,0.12,HD 68988
HD 69830 b,0.0321,0.023728953,0.0785,0.1,HD 69830
HD 69830 c,0.0371,0.086406571,0.186,0.13,HD 69830
HD 69830 d,0.057,0.539356605,0.63,0.07,HD 69830
HD 70573 b,6.1,2.3321013,1.76,0.4,HD 70573
HD 70642 b,1.993,5.816673511,3.318,0.175,HD 70642
HD 7199 b,0.27,1.683778234,1.36,0.19,HD 7199
HD 72490 b,1.768,2.349075975,1.88,0.124,HD 72490
HD 72659 b,3.85,10.01505818,4.75,0.22,HD 72659
HD 72892 b,5.45,0.10807666,0.228,0.423,HD 72892
HD 73267 b,3.097,3.409609856,2.187,0.23,HD 73267
HD 73526 b,3.08,0.515537303,0.65,0.19,HD 73526
HD 73526 c,2.25,1.037919233,1.03,0.28,HD 73526
HD 73534 b,1.112,4.791238877,2.99,0.126,HD 73534
HD 74156 b,1.8,0.141396304,0.292,0.627,HD 74156
HD 74156 c,8.06,6.770704997,3.85,0.432,HD 74156
HD 7449 b,0.508,3.437371663,2.38,0.92,HD 7449
HD 75289 b,0.49,0.009607858,0.05,0.03,HD 75289
HD 75784 b,1,0.934154689,1.032,0.097,HD 75784
HD 75784 c,5.64,21.62902122,8.4,0.489,HD 75784
HD 75898 b,2.71,1.157837098,1.191,0.11,HD 75898
HD 76700 b,0.21,0.010871923,0.05,0.09,HD 76700
HD 76920 b,3.93,1.137303217,1.149,0.856,HD 76920
HD 77338 b,0.06,0.015704586,0.06,0.09,HD 77338
HD 7924 b,0.02,0.0147787,0.06,0.06,HD 7924
HD 7924 c,0.02473,0.041886379,0.1134,0.098,HD 7924
HD 7924 d,0.02026,0.06694319,0.1551,0.21,HD 7924
HD 79498 b,1.34,4.947296372,2.98,0.575,HD 79498
HD 80606 b,4.38,0.305097057,,0.93,HD 80606
HD 81040 b,7.27,2.742505161,1.94,0.53,HD 81040
HD 81688 b,2.7,0.503819302,0.81,0,HD 81688
HD 82886 b,2.33,1.930184805,1.58,0.07,HD 82886
HD 82943 b,1.681,1.208678987,1.18306,0.162,HD 82943
HD 82943 c,1.959,0.602540726,0.74345,0.3663,HD 82943
HD 8326 b,0.20955,0.435293634,0.533,0.2,HD 8326
HD 83443 b,0.34,0.008174401,0.04,0.01,HD 83443
HD 8535 b,0.68,3.594798084,2.45,0.15,HD 8535
HD 85390 b,0.099,2.188966461,1.373,0.5,HD 85390
HD 85512 b,0.01,0.159972621,0.26,0.11,HD 85512
HD 8574 b,2.03,0.621492129,0.76,0.3,HD 8574
HD 86081 b,1.48,0.005853095,0.0346,0.0119,HD 86081
HD 86226 b,0.92,4.640657084,2.84,0.15,HD 86226
HD 86264 b,7,4.038329911,2.86,0.7,HD 86264
HD 8673 b,14.2,4.473648186,3.02,0.723,HD 8673
HD 86950 b,3.6,3.4770705,2.72,0.17,HD 86950
HD 87646 b,12.4,0.036908966,0.117,0.05,HD 87646
HD 87883 b,1.54,7.540041068,3.58,0.53,HD 87883
HD 88133 b,0.2845,0.009349443,0.0479,0.031,HD 88133
HD 89307 b,2.11,5.930184805,3.27,0.2,HD 89307
HD 89345 b,0.11,0.032345791,0.1066,0.22,HD 89345
HD 89744 b,8.35,0.703025325,0.917,0.677,HD 89744
HD 90156 b,0.057,0.136262834,0.25,0.31,HD 90156
HD 9174 b,1.11,3.227926078,2.2,0.12,HD 9174
HD 92788 b,3.76,0.892,0.97,0.35,HD 92788
HD 92788 c,3.67,31.79,10.5,0.46,HD 92788
HD 92987 b,16.88,28.35,9.62,0.21,HD 92987
HD 93083 b,0.37,0.393100616,0.477,0.14,HD 93083
HD 9446 b,0.7,0.082277892,0.189,0.2,HD 9446
HD 9446 c,1.82,0.528131417,0.654,0.06,HD 9446
